day,time(IST),non_null_cells,null_cells,min,max,range,mean,mean_of_abs,stddev,variance,coeff_var,sum,sum_abs,first_quart,median,third_quart,perc_90
20,15.0,676,0,236.374633789062,366.075714111328,129.701080322266,332.197135338416,332.197135338416,28.7415795491117,826.078394977916,8.65196490024877,224565.26348877,224565.26348877,336.671,340.94,343.642,346.476
20,15.5,676,0,212.611938476562,314.763793945312,102.15185546875,286.678328226304,286.678328226304,20.4918025068036,419.913969977841,7.14801241990896,193794.549880981,193794.549880981,288.578,292.389,294.878,297.722
21,11.5,676,0,273.044464111328,626.4736328125,353.429168701172,547.58075181408,547.58075181408,68.4799612700214,4689.50509554364,12.5059109625666,370164.588226318,370164.588226318,556.236,563.951,570.149,577.911
21,12.0,676,0,282.340942382812,648.455505371094,366.114562988281,578.989919718906,578.989919718906,70.0852308070622,4911.93957727918,12.1047411051798,391397.18572998,391397.18572998,587.933,595.464,601.636,608.666
21,12.5,676,0,286.279174804688,654.697326660156,368.418151855469,585.426130215797,585.426130215797,86.3771292533484,7461.00845804965,14.7545735994921,395748.064025879,395748.064025879,602.193,610.503,616.48,622.837
21,13.0,676,0,285.843170166016,652.616638183594,366.773468017578,586.467872890495,586.467872890495,81.394728672714,6625.10185570473,13.8788043531776,396452.282073975,396452.282073975,601.379,608.961,614.96,620.999
21,13.5,676,0,281.361511230469,635.185363769531,353.823852539062,569.95933970615,569.95933970615,77.4016740304206,5991.01914271148,13.5802097866009,385292.513641357,385292.513641357,583.573,590.794,596.411,602.66
21,14.0,676,0,271.892852783203,599.534851074219,327.641998291016,535.728219432944,535.728219432944,73.2340721318145,5363.22932100781,13.6700045798094,362152.27633667,362152.27633667,548.929,556.135,561.661,567.726
21,14.5,676,0,256.748260498047,556.149658203125,299.401397705078,485.55878850271,485.55878850271,69.9383179420459,4891.3683165627,14.4036766706892,328237.741027832,328237.741027832,499.424,506.843,512.081,518.401
21,15.0,676,0,237.232940673828,495.783630371094,258.550689697266,427.105198538515,427.105198538515,58.1478367351568,3381.17091697845,13.6144062245389,288723.114212036,288723.114212036,437.106,444.666,449.713,455.869
21,15.5,676,0,213.516082763672,417.615905761719,204.099822998047,360.64855767425,360.64855767425,41.4369452440792,1717.02043116082,11.4895635549738,243798.424987793,243798.424987793,365.155,372.146,376.69,382.995
22,11.5,676,0,273.869140625,613.219116210938,339.349975585938,527.474862544494,527.474862544494,81.0427257509582,6567.92339714502,15.3642820740338,356573.007080078,356573.007080078,545.467,563.589,571.012,578.289
22,12.0,676,0,283.149871826172,651.597106933594,368.447235107422,582.052245190863,582.052245190863,70.5930996503244,4983.38571824063,12.1283098267538,393467.317749023,393467.317749023,591.132,598.642,604.824,611.851
22,12.5,676,0,287.081604003906,657.893188476562,370.811584472656,588.460137045595,588.460137045595,87.0051590750973,7569.89770568299,14.7852256419462,397799.052642822,397799.052642822,605.419,613.725,619.68,626.034
22,13.0,676,0,286.646362304688,655.768798828125,369.122436523438,589.519718373316,589.519718373316,81.98568864404,6721.65314243747,13.9072004020945,398515.329620361,398515.329620361,604.621,612.16,618.177,624.202
22,13.5,676,0,282.202026367188,638.297790527344,356.095764160156,572.975616951666,572.975616951666,77.9734205413458,6079.85431091756,13.6085058830563,387331.517059326,387331.517059326,586.779,593.989,599.549,605.848
22,14.0,676,0,272.748016357422,602.589233398438,329.841217041016,538.660530316054,538.660530316054,73.800151438995,5446.4623524186,13.7006792377555,364134.518493652,364134.518493652,551.997,559.238,564.778,570.774
22,14.5,676,0,257.595825195312,559.217468261719,301.621643066406,488.34843941412,488.34843941412,70.5191451219739,4972.94982873401,14.4403338744313,330123.545043945,330123.545043945,502.411,509.829,515.06,521.295
22,15.0,676,0,238.109130859375,498.698364257812,260.589233398438,429.745393696621,429.745393696621,58.6763831457292,3442.91793906442,13.6537549922296,290507.886138916,290507.886138916,439.929,447.502,452.5,458.728
